"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"231593_at"	0.212271854530206	3.88242989538557e-06	6.59581601130216	-0.156143192752705	2.56778204396746	""	""
"1569387_at"	0.448656755971104	2.40135773300475e-05	5.68190199406448	-0.719433681141478	3.29984197618308	"CSGALNACT1"	"chondroitin sulfate N-acetylgalactosaminyltransferase 1"
"241542_at"	0.448656755971104	3.08881655351262e-05	-5.55973868051673	-0.803328848508912	-2.29634515279126	""	""
"230625_s_at"	0.448656755971104	3.28235395314937e-05	5.53038115005154	-0.823804897975285	2.95550310146098	"TSPAN12"	"tetraspanin 12"
"37226_at"	0.455083399257963	4.36497297790504e-05	-5.39334287583216	-0.921011752910903	-2.47627074923531	"BNIP1"	"BCL2 interacting protein 1"
"1558397_at"	0.455083399257963	4.99405650763196e-05	5.32898337973945	-0.967593860405993	1.82202705148266	"PECAM1"	"platelet and endothelial cell adhesion molecule 1"
"236336_at"	0.490575295571394	6.28079939460404e-05	-5.21991395712377	-1.04789955879422	-2.5507212767851	"BOLA3-AS1"	"BOLA3 antisense RNA 1 (head to head)"
"1563742_at"	0.507540892451162	7.42629563714549e-05	-5.14060386086554	-1.10737407556968	-2.83650459301883	"LINC00842"	"long intergenic non-protein coding RNA 842"
"240795_at"	0.536673972035891	8.83413945738092e-05	-5.05875784321368	-1.16970533043974	-1.898419443585	""	""
"209907_s_at"	0.585367411670708	0.00010785692063899	-4.9650563522631	-1.24225624527069	-2.64754196015882	"ITSN2"	"intersectin 2"
"230268_at"	0.585367411670708	0.000117769392380024	4.9239114845419	-1.2745149405024	3.01278977057487	""	""
"239853_at"	0.586664308918667	0.0001351456214123	-4.85966189926759	-1.32537683131616	-2.26709249373292	"KLC3"	"kinesin light chain 3"
"242250_at"	0.586664308918667	0.00013949037066196	-4.84491543301428	-1.33713443950892	-2.26410972553321	""	""
"243497_at"	0.613328071499961	0.000157047882962953	4.78974825870199	-1.38139707146034	2.4310963649397	""	""
